site_id,tipo,pareado_com,ano,fase,sensor,raio_km,area_buffer_ha,pixels_validos,area_ha_vegetacao_densa,prop_vegetacao_densa,area_ha_vegetacao_rala,prop_vegetacao_rala,area_ha_solo_exposto_obras,prop_solo_exposto_obras,area_ha_construida_urbana,prop_construida_urbana,area_ha_agua,prop_agua
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2018,pre,landsat,3.0,2827.43,31428,149.58,0.052883,1995.48,0.705486,11.16,0.003946,650.88,0.230113,21.42,0.007573
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2019,durante,landsat,3.0,2827.43,31428,207.99,0.073533,2003.58,0.708349,22.77,0.00805,571.68,0.202113,22.5,0.007955
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2020,durante,landsat,3.0,2827.43,31428,231.48,0.081838,1987.38,0.702622,17.64,0.006236,568.53,0.200999,23.49,0.008305
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2021,pos,landsat,3.0,2827.43,31428,92.7,0.032773,1983.96,0.701413,14.58,0.005155,717.3,0.253596,19.98,0.007064
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2022,pos,landsat,3.0,2827.43,31428,189.54,0.06701,1859.4,0.657376,14.22,0.005027,744.66,0.263268,20.7,0.007318
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2016,pre,landsat,5.0,7853.98,87290,724.77,0.092256,5302.8,0.674991,34.47,0.004388,1672.11,0.212842,121.95,0.015523
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2017,pre,landsat,5.0,7853.98,87290,633.51,0.080639,5239.98,0.666995,50.49,0.006427,1824.93,0.232295,107.19,0.013644
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2018,pre,landsat,5.0,7853.98,87188,727.02,0.09265,5292.36,0.674451,45.72,0.005826,1680.48,0.214158,101.34,0.012915
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2019,durante,landsat,5.0,7853.98,87128,1013.04,0.129189,5185.35,0.661268,37.8,0.00482,1499.76,0.191259,105.57,0.013463
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2020,durante,landsat,5.0,7853.98,87126,1101.06,0.140417,5196.69,0.66273,34.29,0.004373,1407.87,0.179545,101.43,0.012935
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2021,pos,landsat,5.0,7853.98,87265,358.74,0.045677,5546.43,0.706205,53.1,0.006761,1808.01,0.230207,87.57,0.01115
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2022,pos,landsat,5.0,7853.98,87267,837.09,0.106581,5052.87,0.643347,52.2,0.006646,1818.63,0.231554,93.24,0.011872
ascenty-vinhedo,tratamento,ascenty-vinhedo,2016,pre,landsat,0.5,78.54,871,11.7,0.149254,42.39,0.540758,8.37,0.106774,14.94,0.190586,0.99,0.012629
ascenty-vinhedo,tratamento,ascenty-vinhedo,2017,pre,landsat,0.5,78.54,871,11.34,0.144661,43.02,0.548794,7.2,0.091848,15.93,0.203215,0.9,0.011481
ascenty-vinhedo,tratamento,ascenty-vinhedo,2018,pre,landsat,0.5,78.54,871,11.25,0.143513,43.74,0.557979,5.94,0.075775,16.56,0.211251,0.9,0.011481
ascenty-vinhedo,tratamento,ascenty-vinhedo,2019,durante,landsat,0.5,78.54,866,12.78,0.163972,40.59,0.520785,6.48,0.083141,17.37,0.222864,0.72,0.009238
ascenty-vinhedo,tratamento,ascenty-vinhedo,2020,durante,landsat,0.5,78.54,764,11.7,0.170157,37.08,0.539267,3.6,0.052356,15.66,0.227749,0.72,0.010471
ascenty-vinhedo,tratamento,ascenty-vinhedo,2021,pos,landsat,0.5,78.54,867,11.7,0.149942,37.98,0.486736,2.79,0.035755,24.84,0.318339,0.72,0.009227
ascenty-vinhedo,tratamento,ascenty-vinhedo,2022,pos,landsat,0.5,78.54,868,11.88,0.152074,39.33,0.503456,1.17,0.014977,25.11,0.321429,0.63,0.008065
ascenty-vinhedo,tratamento,ascenty-vinhedo,2016,pre,landsat,1.0,314.16,3497,31.41,0.0998,211.23,0.671147,14.22,0.045182,52.47,0.166714,5.4,0.017158
ascenty-vinhedo,tratamento,ascenty-vinhedo,2017,pre,landsat,1.0,314.16,3497,29.16,0.092651,213.75,0.679154,13.41,0.042608,53.82,0.171004,4.59,0.014584
ascenty-vinhedo,tratamento,ascenty-vinhedo,2018,pre,landsat,1.0,314.16,3497,28.98,0.092079,218.97,0.695739,10.35,0.032885,53.37,0.169574,3.06,0.009723
ascenty-vinhedo,tratamento,ascenty-vinhedo,2019,durante,landsat,1.0,314.16,3492,40.23,0.128007,211.05,0.671535,9.27,0.029496,49.95,0.158935,3.78,0.012027
ascenty-vinhedo,tratamento,ascenty-vinhedo,2020,durante,landsat,1.0,314.16,3390,34.83,0.114159,199.62,0.654277,15.84,0.051917,51.03,0.167257,3.78,0.012389
ascenty-vinhedo,tratamento,ascenty-vinhedo,2021,pos,landsat,1.0,314.16,3493,30.69,0.097624,202.32,0.643573,15.48,0.049241,62.73,0.199542,3.15,0.01002
ascenty-vinhedo,tratamento,ascenty-vinhedo,2022,pos,landsat,1.0,314.16,3494,34.29,0.109044,197.82,0.629078,5.4,0.017172,72.9,0.231826,4.05,0.012879
ascenty-vinhedo,tratamento,ascenty-vinhedo,2016,pre,landsat,1.5,706.86,7848,97.38,0.13787,436.59,0.618119,19.35,0.027396,146.61,0.207569,6.39,0.009047
ascenty-vinhedo,tratamento,ascenty-vinhedo,2017,pre,landsat,1.5,706.86,7851,93.06,0.131703,441.54,0.624889,22.68,0.032098,144.0,0.203796,5.31,0.007515
ascenty-vinhedo,tratamento,ascenty-vinhedo,2018,pre,landsat,1.5,706.86,7851,86.13,0.121895,447.66,0.63355,19.62,0.027767,149.76,0.211948,3.42,0.00484
ascenty-vinhedo,tratamento,ascenty-vinhedo,2019,durante,landsat,1.5,706.86,7846,130.41,0.18468,425.43,0.602473,13.23,0.018736,132.66,0.187866,4.41,0.006245
ascenty-vinhedo,tratamento,ascenty-vinhedo,2020,durante,landsat,1.5,706.86,7744,105.84,0.15186,430.2,0.617252,19.62,0.028151,137.16,0.196798,4.14,0.00594
ascenty-vinhedo,tratamento,ascenty-vinhedo,2021,pos,landsat,1.5,706.86,7847,101.07,0.143112,433.17,0.613355,19.62,0.027781,149.04,0.211036,3.33,0.004715
ascenty-vinhedo,tratamento,ascenty-vinhedo,2022,pos,landsat,1.5,706.86,7848,110.07,0.155836,429.39,0.607926,7.2,0.010194,154.89,0.219292,4.77,0.006753
ascenty-vinhedo,tratamento,ascenty-vinhedo,2016,pre,landsat,2.0,1256.64,13956,223.38,0.177845,724.41,0.576741,23.67,0.018845,274.14,0.218257,10.44,0.008312
ascenty-vinhedo,tratamento,ascenty-vinhedo,2017,pre,landsat,2.0,1256.64,13963,217.98,0.173458,731.97,0.582468,28.35,0.02256,269.28,0.214281,9.09,0.007233
ascenty-vinhedo,tratamento,ascenty-vinhedo,2018,pre,landsat,2.0,1256.64,13957,208.89,0.166296,743.85,0.592176,24.03,0.01913,272.34,0.216809,7.02,0.005589
ascenty-vinhedo,tratamento,ascenty-vinhedo,2019,durante,landsat,2.0,1256.64,13958,294.84,0.234704,694.8,0.553088,15.12,0.012036,243.36,0.193724,8.1,0.006448
ascenty-vinhedo,tratamento,ascenty-vinhedo,2020,durante,landsat,2.0,1256.64,13856,251.91,0.202006,720.0,0.577367,21.6,0.017321,245.88,0.197171,7.65,0.006135
ascenty-vinhedo,tratamento,ascenty-vinhedo,2021,pos,landsat,2.0,1256.64,13959,236.52,0.188266,724.32,0.576546,22.14,0.017623,266.67,0.212264,6.66,0.005301
ascenty-vinhedo,tratamento,ascenty-vinhedo,2022,pos,landsat,2.0,1256.64,13960,259.47,0.206519,709.65,0.564828,9.45,0.007521,269.1,0.214183,8.73,0.006948
ascenty-vinhedo,tratamento,ascenty-vinhedo,2016,pre,landsat,3.0,2827.43,31419,431.37,0.152551,1560.33,0.5518,50.13,0.017728,742.59,0.262612,43.29,0.015309
ascenty-vinhedo,tratamento,ascenty-vinhedo,2017,pre,landsat,3.0,2827.43,31426,412.92,0.145994,1566.0,0.553682,50.22,0.017756,758.97,0.268345,40.23,0.014224
ascenty-vinhedo,tratamento,ascenty-vinhedo,2018,pre,landsat,3.0,2827.43,31420,395.28,0.139784,1604.34,0.567346,37.62,0.013304,752.49,0.266104,38.07,0.013463
ascenty-vinhedo,tratamento,ascenty-vinhedo,2019,durante,landsat,3.0,2827.43,31421,594.72,0.210305,1496.07,0.529041,21.24,0.007511,677.34,0.239521,38.52,0.013621
ascenty-vinhedo,tratamento,ascenty-vinhedo,2020,durante,landsat,3.0,2827.43,31319,510.93,0.181264,1565.28,0.555318,28.44,0.01009,676.53,0.240014,37.53,0.013315
ascenty-vinhedo,tratamento,ascenty-vinhedo,2021,pos,landsat,3.0,2827.43,31422,452.34,0.159952,1555.38,0.549997,37.35,0.013207,748.44,0.264655,34.47,0.012189
ascenty-vinhedo,tratamento,ascenty-vinhedo,2022,pos,landsat,3.0,2827.43,31423,510.39,0.180473,1520.64,0.537695,15.66,0.005537,745.74,0.263692,35.64,0.012602
ascenty-vinhedo,tratamento,ascenty-vinhedo,2016,pre,landsat,5.0,7853.98,87260,1428.75,0.181928,4380.12,0.557736,80.64,0.010268,1865.52,0.237543,98.37,0.012526
ascenty-vinhedo,tratamento,ascenty-vinhedo,2017,pre,landsat,5.0,7853.98,87285,1341.63,0.170785,4389.57,0.558779,88.02,0.011205,1944.63,0.247545,91.8,0.011686
ascenty-vinhedo,tratamento,ascenty-vinhedo,2018,pre,landsat,5.0,7853.98,87269,1242.81,0.158235,4530.87,0.576872,74.7,0.009511,1919.16,0.244348,86.67,0.011035
ascenty-vinhedo,tratamento,ascenty-vinhedo,2019,durante,landsat,5.0,7853.98,87280,1839.06,0.23412,4126.5,0.525321,52.2,0.006645,1748.16,0.222548,89.28,0.011366
ascenty-vinhedo,tratamento,ascenty-vinhedo,2020,durante,landsat,5.0,7853.98,87178,1617.48,0.206153,4327.38,0.551538,82.08,0.010461,1729.71,0.220457,89.37,0.01139
ascenty-vinhedo,tratamento,ascenty-vinhedo,2021,pos,landsat,5.0,7853.98,87281,1305.27,0.166164,4333.23,0.551632,85.5,0.010884,2046.78,0.260561,84.51,0.010758
ascenty-vinhedo,tratamento,ascenty-vinhedo,2022,pos,landsat,5.0,7853.98,87279,1571.85,0.200105,4160.25,0.529623,49.41,0.00629,1987.74,0.253051,85.86,0.01093
ctrl-clickip-manaus-p01,controle,clickip-manaus,2020,pre,s2,0.5,78.54,8448,36.19,0.428385,48.2,0.570549,0.0,0.0,0.08,0.000947,0.01,0.000118
ctrl-clickip-manaus-p01,controle,clickip-manaus,2021,pre,s2,0.5,78.54,8448,58.01,0.686671,26.42,0.312737,0.03,0.000355,0.02,0.000237,0.0,0.0
ctrl-clickip-manaus-p01,controle,clickip-manaus,2022,pre,s2,0.5,78.54,8448,55.2,0.653409,29.27,0.346473,0.0,0.0,0.01,0.000118,0.0,0.0
ctrl-clickip-manaus-p01,controle,clickip-manaus,2023,durante,s2,0.5,78.54,8448,56.2,0.665246,28.25,0.334399,0.01,0.000118,0.02,0.000237,0.0,0.0
ctrl-clickip-manaus-p01,controle,clickip-manaus,2024,durante,s2,0.5,78.54,8448,65.63,0.77687,18.77,0.222183,0.02,0.000237,0.06,0.00071,0.0,0.0
ctrl-clickip-manaus-p01,controle,clickip-manaus,2025,pos,s2,0.5,78.54,8448,73.02,0.864347,11.35,0.134351,0.1,0.001184,0.01,0.000118,0.0,0.0
ctrl-clickip-manaus-p01,controle,clickip-manaus,2020,pre,s2,1.0,314.16,33742,190.18,0.56363,145.11,0.430057,0.79,0.002341,1.32,0.003912,0.02,5.9e-05
ctrl-clickip-manaus-p01,controle,clickip-manaus,2021,pre,s2,1.0,314.16,33742,234.32,0.694446,101.47,0.300723,0.62,0.001837,1.0,0.002964,0.01,3e-05
ctrl-clickip-manaus-p01,controle,clickip-manaus,2022,pre,s2,1.0,314.16,33742,227.6,0.67453,107.14,0.317527,0.52,0.001541,2.16,0.006402,0.0,0.0
ctrl-clickip-manaus-p01,controle,clickip-manaus,2023,durante,s2,1.0,314.16,33742,217.1,0.643412,117.45,0.348083,0.68,0.002015,2.19,0.00649,0.0,0.0
ctrl-clickip-manaus-p01,controle,clickip-manaus,2024,durante,s2,1.0,314.16,33742,228.64,0.677612,105.01,0.311215,0.71,0.002104,3.05,0.009039,0.01,3e-05
ctrl-clickip-manaus-p01,controle,clickip-manaus,2025,pos,s2,1.0,314.16,33742,261.64,0.775413,73.31,0.217266,0.61,0.001808,1.82,0.005394,0.04,0.000119
ctrl-clickip-manaus-p01,controle,clickip-manaus,2020,pre,s2,1.5,706.86,75864,434.51,0.572749,315.59,0.415994,2.92,0.003849,4.2,0.005536,1.42,0.001872
ctrl-clickip-manaus-p01,controle,clickip-manaus,2021,pre,s2,1.5,706.86,75864,480.81,0.633779,269.67,0.355465,2.49,0.003282,4.18,0.00551,1.49,0.001964
ctrl-clickip-manaus-p01,controle,clickip-manaus,2022,pre,s2,1.5,706.86,75864,477.19,0.629007,270.08,0.356005,2.28,0.003005,7.57,0.009978,1.52,0.002004
ctrl-clickip-manaus-p01,controle,clickip-manaus,2023,durante,s2,1.5,706.86,75864,436.98,0.576004,310.44,0.409206,2.46,0.003243,7.36,0.009702,1.4,0.001845
ctrl-clickip-manaus-p01,controle,clickip-manaus,2024,durante,s2,1.5,706.86,75864,469.18,0.618449,276.36,0.364283,3.21,0.004231,8.54,0.011257,1.35,0.00178
ctrl-clickip-manaus-p01,controle,clickip-manaus,2025,pos,s2,1.5,706.86,75864,539.8,0.711536,208.03,0.274214,1.97,0.002597,7.06,0.009306,1.78,0.002346
ctrl-clickip-manaus-p01,controle,clickip-manaus,2020,pre,s2,2.0,1256.64,134903,815.62,0.604597,512.38,0.379814,7.29,0.005404,10.14,0.007517,3.6,0.002669
ctrl-clickip-manaus-p01,controle,clickip-manaus,2021,pre,s2,2.0,1256.64,134903,873.08,0.647191,455.28,0.337487,6.4,0.004744,10.75,0.007969,3.52,0.002609
ctrl-clickip-manaus-p01,controle,clickip-manaus,2022,pre,s2,2.0,1256.64,134903,858.32,0.63625,458.94,0.3402,10.12,0.007502,18.47,0.013691,3.18,0.002357
ctrl-clickip-manaus-p01,controle,clickip-manaus,2023,durante,s2,2.0,1256.64,134903,817.98,0.606347,502.05,0.372156,8.89,0.00659,16.91,0.012535,3.2,0.002372
ctrl-clickip-manaus-p01,controle,clickip-manaus,2024,durante,s2,2.0,1256.64,134903,858.31,0.636242,454.9,0.337205,11.26,0.008347,21.35,0.015826,3.21,0.002379
ctrl-clickip-manaus-p01,controle,clickip-manaus,2025,pos,s2,2.0,1256.64,134903,951.17,0.705077,369.83,0.274145,8.55,0.006338,15.85,0.011749,3.63,0.002691
ctrl-clickip-manaus-p01,controle,clickip-manaus,2020,pre,s2,3.0,2827.43,303597,2048.35,0.674694,941.24,0.310029,16.75,0.005517,20.94,0.006897,8.69,0.002862
ctrl-clickip-manaus-p01,controle,clickip-manaus,2021,pre,s2,3.0,2827.43,303597,2112.63,0.695867,874.44,0.288027,14.11,0.004648,25.19,0.008297,9.6,0.003162
ctrl-clickip-manaus-p01,controle,clickip-manaus,2022,pre,s2,3.0,2827.43,303597,2060.8,0.678795,912.23,0.300474,20.06,0.006607,35.56,0.011713,7.32,0.002411
ctrl-clickip-manaus-p01,controle,clickip-manaus,2023,durante,s2,3.0,2827.43,303597,2003.56,0.659941,972.68,0.320385,17.58,0.005791,35.06,0.011548,7.09,0.002335
ctrl-clickip-manaus-p01,controle,clickip-manaus,2024,durante,s2,3.0,2827.43,303597,1991.22,0.655876,967.87,0.318801,23.51,0.007744,47.26,0.015567,6.11,0.002013
ctrl-clickip-manaus-p01,controle,clickip-manaus,2025,pos,s2,3.0,2827.43,303597,2148.17,0.707573,823.67,0.271304,17.64,0.00581,38.2,0.012582,8.29,0.002731
ctrl-clickip-manaus-p01,controle,clickip-manaus,2020,pre,s2,5.0,7853.98,831158,5880.98,0.707565,2190.67,0.263568,55.11,0.006631,57.24,0.006887,127.58,0.01535
ctrl-clickip-manaus-p01,controle,clickip-manaus,2021,pre,s2,5.0,7853.98,831158,5838.72,0.70248,2202.74,0.265021,55.22,0.006644,57.84,0.006959,157.06,0.018897
ctrl-clickip-manaus-p01,controle,clickip-manaus,2022,pre,s2,5.0,7853.98,831158,5841.52,0.702817,2203.04,0.265057,69.77,0.008394,77.81,0.009362,119.44,0.01437
ctrl-clickip-manaus-p01,controle,clickip-manaus,2023,durante,s2,5.0,7853.98,831158,5773.71,0.694659,2290.88,0.275625,57.86,0.006961,80.46,0.00968,108.67,0.013075
ctrl-clickip-manaus-p01,controle,clickip-manaus,2024,durante,s2,5.0,7853.98,831158,5741.53,0.690787,2314.82,0.278505,74.85,0.009006,97.05,0.011676,83.33,0.010026
ctrl-clickip-manaus-p01,controle,clickip-manaus,2025,pos,s2,5.0,7853.98,831158,6220.99,0.748473,1823.04,0.219337,51.21,0.006161,80.26,0.009656,136.08,0.016372
clickip-manaus,tratamento,clickip-manaus,2020,pre,s2,0.5,78.54,8410,1.92,0.02283,22.42,0.266587,15.63,0.18585,44.13,0.524732,0.0,0.0
clickip-manaus,tratamento,clickip-manaus,2021,pre,s2,0.5,78.54,8410,1.28,0.01522,23.35,0.277646,14.35,0.17063,45.11,0.536385,0.01,0.000119
clickip-manaus,tratamento,clickip-manaus,2022,pre,s2,0.5,78.54,8410,1.52,0.018074,13.89,0.165161,18.18,0.216171,50.51,0.600595,0.0,0.0
clickip-manaus,tratamento,clickip-manaus,2023,durante,s2,0.5,78.54,8410,2.08,0.024732,12.69,0.150892,18.77,0.223187,50.56,0.601189,0.0,0.0
clickip-manaus,tratamento,clickip-manaus,2024,durante,s2,0.5,78.54,8410,1.48,0.017598,15.76,0.187396,17.59,0.209156,49.27,0.58585,0.0,0.0
clickip-manaus,tratamento,clickip-manaus,2025,pos,s2,0.5,78.54,8410,1.96,0.023306,16.95,0.201546,15.36,0.18264,49.83,0.592509,0.0,0.0
clickip-manaus,tratamento,clickip-manaus,2020,pre,s2,1.0,314.16,33652,26.29,0.078123,70.99,0.210953,42.67,0.126798,196.56,0.584096,0.01,3e-05
clickip-manaus,tratamento,clickip-manaus,2021,pre,s2,1.0,314.16,33652,22.52,0.06692,75.95,0.225692,38.94,0.115714,199.1,0.591644,0.01,3e-05
clickip-manaus,tratamento,clickip-manaus,2022,pre,s2,1.0,314.16,33652,24.0,0.071318,56.26,0.167182,46.9,0.139368,209.36,0.622132,0.0,0.0
clickip-manaus,tratamento,clickip-manaus,2023,durante,s2,1.0,314.16,33652,20.86,0.061987,55.49,0.164894,48.94,0.14543,211.22,0.62766,0.01,3e-05
clickip-manaus,tratamento,clickip-manaus,2024,durante,s2,1.0,314.16,33652,24.36,0.072388,53.75,0.159723,45.55,0.135356,212.86,0.632533,0.0,0.0
clickip-manaus,tratamento,clickip-manaus,2025,pos,s2,1.0,314.16,33652,25.06,0.074468,60.09,0.178563,41.28,0.122667,210.04,0.624153,0.05,0.000149
clickip-manaus,tratamento,clickip-manaus,2020,pre,s2,1.5,706.86,75711,79.75,0.105335,190.67,0.251839,80.98,0.106959,405.35,0.535391,0.36,0.000475
clickip-manaus,tratamento,clickip-manaus,2021,pre,s2,1.5,706.86,75711,68.56,0.090555,199.76,0.263845,71.92,0.094993,416.5,0.550118,0.37,0.000489
clickip-manaus,tratamento,clickip-manaus,2022,pre,s2,1.5,706.86,75711,76.25,0.100712,160.07,0.211422,84.58,0.111714,435.79,0.575597,0.42,0.000555
clickip-manaus,tratamento,clickip-manaus,2023,durante,s2,1.5,706.86,75711,66.57,0.087926,157.65,0.208226,89.24,0.117869,443.43,0.585688,0.22,0.000291
clickip-manaus,tratamento,clickip-manaus,2024,durante,s2,1.5,706.86,75711,74.11,0.097885,149.23,0.197105,85.72,0.11322,447.76,0.591407,0.29,0.000383
clickip-manaus,tratamento,clickip-manaus,2025,pos,s2,1.5,706.86,75711,76.39,0.100897,160.21,0.211607,75.74,0.100038,444.25,0.586771,0.52,0.000687
clickip-manaus,tratamento,clickip-manaus,2020,pre,s2,2.0,1256.64,134619,112.37,0.083473,295.85,0.219768,133.86,0.099436,803.5,0.59687,0.61,0.000453
clickip-manaus,tratamento,clickip-manaus,2021,pre,s2,2.0,1256.64,134619,91.58,0.068029,313.93,0.233199,115.44,0.085753,824.44,0.612425,0.8,0.000594
clickip-manaus,tratamento,clickip-manaus,2022,pre,s2,2.0,1256.64,134619,100.45,0.074618,258.05,0.191689,133.91,0.099473,853.13,0.633737,0.65,0.000483
clickip-manaus,tratamento,clickip-manaus,2023,durante,s2,2.0,1256.64,134619,86.36,0.064151,251.59,0.18689,144.31,0.107199,863.53,0.641462,0.4,0.000297
clickip-manaus,tratamento,clickip-manaus,2024,durante,s2,2.0,1256.64,134619,96.37,0.071587,234.34,0.174076,144.21,0.107125,870.75,0.646825,0.52,0.000386
clickip-manaus,tratamento,clickip-manaus,2025,pos,s2,2.0,1256.64,134619,98.69,0.073311,251.05,0.186489,132.65,0.098537,863.01,0.641076,0.79,0.000587
clickip-manaus,tratamento,clickip-manaus,2020,pre,s2,3.0,2827.43,302869,310.27,0.102444,583.24,0.192572,288.49,0.095252,1844.91,0.609145,1.78,0.000588
clickip-manaus,tratamento,clickip-manaus,2021,pre,s2,3.0,2827.43,302869,272.31,0.08991,626.29,0.206786,242.39,0.080031,1885.95,0.622695,1.75,0.000578
clickip-manaus,tratamento,clickip-manaus,2022,pre,s2,3.0,2827.43,302869,287.91,0.095061,536.26,0.17706,270.36,0.089266,1932.82,0.63817,1.34,0.000442
clickip-manaus,tratamento,clickip-manaus,2023,durante,s2,3.0,2827.43,302869,247.0,0.081553,556.73,0.183819,270.06,0.089167,1954.15,0.645213,0.75,0.000248
clickip-manaus,tratamento,clickip-manaus,2024,durante,s2,3.0,2827.43,302869,299.74,0.098967,493.18,0.162836,272.57,0.089996,1962.35,0.64792,0.85,0.000281
clickip-manaus,tratamento,clickip-manaus,2025,pos,s2,3.0,2827.43,302869,295.47,0.097557,532.43,0.175795,256.09,0.084555,1943.26,0.641617,1.44,0.000475
clickip-manaus,tratamento,clickip-manaus,2020,pre,s2,5.0,7853.98,830594,1016.72,0.122409,1428.86,0.172029,770.81,0.092802,5082.33,0.611891,7.22,0.000869
clickip-manaus,tratamento,clickip-manaus,2021,pre,s2,5.0,7853.98,830594,946.02,0.113897,1515.36,0.182443,677.55,0.081574,5154.05,0.620526,12.96,0.00156
clickip-manaus,tratamento,clickip-manaus,2022,pre,s2,5.0,7853.98,830594,989.95,0.119186,1336.54,0.160914,710.73,0.085569,5262.31,0.63356,6.41,0.000772
clickip-manaus,tratamento,clickip-manaus,2023,durante,s2,5.0,7853.98,830594,879.02,0.10583,1403.41,0.168965,710.82,0.08558,5306.93,0.638932,5.76,0.000693
clickip-manaus,tratamento,clickip-manaus,2024,durante,s2,5.0,7853.98,830594,1006.85,0.12122,1233.25,0.148478,725.07,0.087295,5335.74,0.6424,5.03,0.000606
clickip-manaus,tratamento,clickip-manaus,2025,pos,s2,5.0,7853.98,830594,983.96,0.118465,1357.0,0.163377,691.63,0.083269,5265.79,0.633979,7.56,0.00091
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2017,pre,landsat,0.5,78.54,876,17.55,0.222603,50.67,0.642694,0.0,0.0,10.62,0.134703,0.0,0.0
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2018,pre,landsat,0.5,78.54,876,21.24,0.269406,48.06,0.609589,0.0,0.0,9.54,0.121005,0.0,0.0
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2019,pre,landsat,0.5,78.54,876,26.1,0.33105,43.02,0.545662,0.0,0.0,9.72,0.123288,0.0,0.0
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2020,durante,landsat,0.5,78.54,876,23.22,0.294521,46.08,0.584475,0.0,0.0,9.54,0.121005,0.0,0.0
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2021,durante,landsat,0.5,78.54,876,15.75,0.199772,45.54,0.577626,0.09,0.001142,17.46,0.221461,0.0,0.0
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2022,pos,landsat,0.5,78.54,876,21.78,0.276256,45.54,0.577626,0.0,0.0,11.52,0.146119,0.0,0.0
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2023,pos,landsat,0.5,78.54,876,24.03,0.304795,44.28,0.561644,0.0,0.0,10.53,0.133562,0.0,0.0
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2017,pre,landsat,1.0,314.16,3484,91.89,0.293054,185.13,0.590413,0.09,0.000287,36.36,0.115959,0.09,0.000287
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2018,pre,landsat,1.0,314.16,3484,100.08,0.319173,180.0,0.574053,0.0,0.0,33.48,0.106774,0.0,0.0
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2019,pre,landsat,1.0,314.16,3484,123.21,0.392939,156.87,0.500287,0.09,0.000287,33.3,0.1062,0.09,0.000287
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2020,durante,landsat,1.0,314.16,3484,100.08,0.319173,179.28,0.571757,0.09,0.000287,33.84,0.107922,0.27,0.000861
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2021,durante,landsat,1.0,314.16,3484,87.66,0.279564,162.99,0.519805,0.45,0.001435,62.19,0.198335,0.27,0.000861
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2022,pos,landsat,1.0,314.16,3484,102.24,0.326062,170.01,0.542193,0.0,0.0,40.86,0.13031,0.45,0.001435
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2023,pos,landsat,1.0,314.16,3484,110.7,0.353042,165.78,0.528703,0.0,0.0,36.36,0.115959,0.72,0.002296
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2017,pre,landsat,1.5,706.86,7854,292.05,0.413165,359.73,0.508913,0.09,0.000127,54.9,0.077667,0.09,0.000127
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2018,pre,landsat,1.5,706.86,7854,301.41,0.426407,353.43,0.5,0.36,0.000509,51.66,0.073084,0.0,0.0
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2019,pre,landsat,1.5,706.86,7854,340.83,0.482175,318.78,0.45098,0.36,0.000509,46.8,0.066208,0.09,0.000127
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2020,durante,landsat,1.5,706.86,7854,285.39,0.403743,356.94,0.504966,5.31,0.007512,58.68,0.083015,0.54,0.000764
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2021,durante,landsat,1.5,706.86,7854,236.88,0.335116,359.73,0.508913,19.44,0.027502,90.54,0.128088,0.27,0.000382
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2022,pos,landsat,1.5,706.86,7854,280.62,0.396995,344.61,0.487522,2.88,0.004074,76.95,0.108862,1.8,0.002546
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2023,pos,landsat,1.5,706.86,7854,297.09,0.420295,332.91,0.47097,0.09,0.000127,74.97,0.106061,1.8,0.002546
